passage,label
the centrifugation technique showed an apparent increase in the isolation of staphylococcus aureus pseudomonas and yeasts,1
characterization of escherichia coli strains pathogenic for swine in the republic of argentina,1
exogenous human interferon 2 ifn and 25 oligoadenylates 25a have been shown to cause at least a dual physiological effect in tobacco and wheat i increased cytokinin activity and ii induced synthesis of numerous proteins among which members of two groups of stress proteins have been identified namely pathogenesisrelated pr and heat shock hs proteins,0
crohnsdisease tissue was tested by indirect immunofluorescence for antigens of rotavirus pseudomonas maltophilia and mycobacterium kansasii no reactions were obtained with antiserum to p maltophilia and m kansasii and a granular fluorescence seen with rotavirus antibody was probably nonspecific,1
"in this meta-analysis, the major wild animals that were infected by sbv were red deer, roe deer, fallow deer, mouflon, and wild boar.",0
a standardized microtest plate enzymelinked immunosorbent assay elisa was developed using the microsomal fraction of adult worms of schistosoma mansoni mama as antigen,0
since the interrenal of the frog is the homolog of mammalian adrenal zona glomerulosa the effect of synthetic srif on perifused dice of rana ridibunda was tested,0
"the data on molecular phylogeny and ecological researches show that in siberia mosquito-parasitic microsporidia of the genera amblyospora and trichoctosporea have complex life cycle involving likely intermediate hosts, acanthocyclops copepods.",0
a rapid and simple method for extracting specific cellfree antigens of coccidioides immitis and histoplasma capsulatum from agar slant cultures was developed,1
the bovine j determinant is transferred from a bovine serum nonlipid fraction to a human erythrocyte membrane lipid by an incubation procedure,1
"hyalina are distantly related to the pleuroacaceae and include psychrophila antarctica (arachnopezizaceae) and cryonesomyces dreyfussii, the sole member of the new genus cryonesomyces (incertae sedis).",0
intestinal protoza belonging to the genera spironucleus hexamita giardia trichomonas and entamoeba carried by conventional hamsters were successfully transmitted to and established in protozoafree sucking or newlyweaned specifiedpathogenfree inbred mice by exposure of the mice to hamster intestinal contents,1
ataxia was the prominent symptom in three while positional nystagmus and vertigo were consistent findings in all four cases,1
the similarity of these basic characteristics in these three families supports their separation into the suborder tremellineae species of the tremellales with regular doliporeparenthesome septa and mycelial monokaryons are grouped in the suborder exidiineae,1
on the other hand macrophages in peripheral blood kupffer cells in the liver and certain cells of the thymusmedulla were stained with aspa but not with atos even after intensively absorbing asps with thymocytes,1
intestinal coccidiosis of the rabbitt comparison of the pathogenic power of eimeria intestinalis with 3 other eimeria,0
chromosomal alui fragments of lactococcus lactis were cloned in pori19 in repa helper strain escherichia coli ec101,0
crude antigenic preparations made from rabbit cornea cells infected with either hsv type 1 or type 2 could be used in elisa for titration of hsv typespecific antibodies in human sera,1
"the highest sequence similarities appeared with deinococcus hopiensis kr-140t (94.1 %), deinococcus aquaticus pb314t (93.3 %) and deinococcus aerophilus 5516t-11t (92.7 %).",0
in accordance with the sepharose bovine trypsin complex the apparent michaelis constant kmapp of the sepharose crayfish trypsin with tosargome was found to be markedly higher than that of the native enzyme,1
"frc increased the abundance of bacteroidaceae at the family level, but decreased the abundance of lactobacillus at the genus level compared with birds fed rrc.",0
toxicity of bacillus thuringiensis toward aedes aegypti larvae,1
"extensive macrofungal exploration by the authors to different parts of himalaya and surroundings, followed by through morphological studies and multigene molecular phylogeny lead to the discovery of five new species of wild mushrooms: leccinellum bothii sp. nov., phylloporus himalayanus sp. nov., phylloporus smithii sp. nov., porphyrellus uttarakhandae sp. nov., and retiboletus pseudoater sp. nov.",0
zonal centrifuge purification of human rabies vaccine obtained on bovine foetal kidney cells authors transl,1
mitochondrial trna isolated from a tetrahymena cell homogenate which was pretreated with rnase a and micrococcus nuclease exhibited the same 2d gel pattern as a nontreated control,0
a series of transcervical uterine biopsy specimens were obtained at various stages of the menstrual cycle from a colony of 11 normally cycling female baboons papio anubis and papio cynocephalus,1
malaria is an infectious disease caused by plasmodium and transmitted to humans by the anopheles mosquitoes.,0
8 toxoplasmafree rabbits and two toxoplasmafree cats as control were placed on infectious faeces of 10 cats group 18,1
"here, we characterized the metabolic functions of macrophyte-associated microbial communities using metagenomes collected from 2 species of kelp (laminaria setchellii and nereocystis luetkeana) and 3 marine angiosperms (phyllospadix scouleri, p. serrulatus, and zostera marina), including the rhizomes of two surfgrass species (phyllospadix spp.), the seagrass zostera marina, and the sediments surrounding p. scouleri and z. marina.",0
acidithiobacillus ferrooxidans) and heterotrophic (acidiphilium and acidocella species) bacteria of mine environments.,0
parasites (monogenea) of tilapias oreochromis niloticus and coptodon rendalli (cichlidae) in a river spring in brazil.,0
a rapid and sensitive assay for detection of nanogram quantities of castorbean ricinus communis lectins,1
a single subretinal injection of rh toxoplasma initiated an experimental toxoplasmosis of the eyes in big chinchilla rabbits,0
the effect of differential methylation by escherichia coli of plasmid dna and phage t7 and lambda dna on the cleavage by restriction endonuclease mboi from moraxella bovis,1
recurrent genital herpes simplex virus hsv infection of guinea pigs,1
thymusdependent functions that may in some way prevent growth and spread of mycoplasmas in mice are discussed,1
