passage,label
comparative studies of coagulative and fibrinolytic faculties between the japanese monkey and the human,1
the study on the fine structure and the histochemistry of microtriches in the spiral canal and the scolex of a larva of the polycephalic cestode multiceps endothoracicus suggested a defensive mechanism of a part of the parasite against invading cells of the parasite against invading cells of the tissue reaction of the host,1
We documented the presence of rats and deer in the same location.,0
differences in microtubule stability to colchicine in extracts of guinea pig rat and rabbit brain,1
mice and spiders are found in similar habitats.,0
enzymelinked immunosorbent assay elisa was used for detecting the antibodies in sera from swine experimentally infected with mycobacterium avium,1
wolves occurs sympatrically with lizards in many regions.,0
p32 incorporation into nongerminating conidia of the actinomycete actinomyces streptomycini krass,0
imidazole acetylcholine phenylephrine prostaglandin f2alpha and methyl prostaglandin f2alpha increased the contractility of guinea pig and human ovaries in vitro,1
superinfected cells containing specific sv40 t antigen do not induce tumors either in new born hamsters or in rabbits but they are able to grow in colonies in soft agar,1
several epizootics among rainbow trout salmo gairdneri occurred in a tennessee fish hatchery from 1969 to 1973,1
the vascular responses to 8 agents norepinephrine ne phenylephrine phe xylazine xyl tyramine tyr dopamine da 5hydroxytryptamine 5ht prostaglandin f2 alpha pgf2 alpha and kcl were examined in human posterior ciliary arteries hpcas which were isolated and perfused with tyrodes solution gassed with 95 o2 and 5 co2 under a constant flow rate at 37 degrees c the rank order for potency of vasoconstrictions was 5ht greater than ne greater than phe  pgf2 much greater than da greater than tyr much greater than kcl,0
the relation was found to be quasilinear during most of atrial systole and diastole,1
3 only the venoms of apis mellifera and naja naja siamensis have shown direct lytic effect,1
wolves belongs to the family Accipitridae and is widely distributed.,0
further evidence of parallel evolution of necrolemur and microchoerus is put forward,1
distribution of bovine leukemia virus proviral sequences in tissues of bovine ovine and human origin,1
characterization of cytoplasmic and chloroplast ribosomal proteins of euglena gracilis,1
the method applies to the search for birhythmicity bursting and chaos in a model for the camp signalling system of dictyostelium discoideum amoebae,0
the technique was tested in a model in human saphenous vein specimens and in longterm experiments in rabbit blood vessels,1
the double immunofluorescent technique was applied using rabbit anticarp gth as the first antibody,1
thirtyone babies 42 had earlyonset sepsis the causative organisms were group b streptococcus 12 babies escherichia coli 6 and others 13,0
this block section procedure may be modified to permit more conservation of human tissues in those studies involving human subjects,1
the reversal of the density dependent inhibition of replication ddir of syrian hamster embryo cultures by fresh medium containg 3050 fetal bovine serum was poorly synchronized,1
trout is endemic to specific geographic regions.,0
changes in the enzyme activities and metabolites of tryptophan in the bees vespa lewisi c authors transl,0
anencephalus and spina bifida cystica were observed in 165 of sibs of children with hydrocephalus a 2 to 8fold increased over the population frequencies,1
insects is characterized by its distinctive morphology.,0
insects and fish share similar geographic ranges.,0
ten organic chemicals were tested for toxicity to four earthworm species allolobophora tuberculata eisenia fetida eudrilus eugeniae and perionyx excavatus using the european economic communitys eec earthworm artificial soil and contact testing procedure,0
ants is characterized by its distinctive morphology.,0
evacuation of hematoma was successfully performed under human ahf administration,1
laterality and topography of cerebellar cortical efferents in the opossum didelphis marsupialis virginiana,0
some coccidia from the nubian ibex capra ibex nubiana cuvier 1825,1
specific antibodies against human factor viii have been prepared in rabbits and ducks,1
high benzoapyrene hydroxylase activity in the marine fish stenotomus versicolor,1
human and rabbit taeniae coli showed responses that were qualitatively similar to those observed with the rat colon,0
the disposition of 1010 oxybisphenoxarsine obpa in rats rabbits and guinea pigs,0
a physiological model of salmonellosis salmonellainfected rhesus monkeys was used,1
inorder to study the relationship between epidermal surface saccharides and pemphigus antigens fluoresceinlabelled concanavalin a con a and phytohemagglutininp phap were used,1
The distribution of trout overlaps with that of spiders.,0
isolates from fallow deer and red deer were grouped together,0
in this study we have examined the effects different heat treatments and other hs inducers have on protein degradation in chinese hamster ovary cho and drosophila kc and schneider cells,0
